<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MONY.L,D,20070726,000000,170.0000,171.0000,158.0000,158.0000,54844200,0
MONY.L,D,20070727,000000,157.0000,159.0000,156.7500,157.2500,7609600,0
MONY.L,D,20070730,000000,157.7500,170.0000,157.7500,163.0000,1662100,0
MONY.L,D,20070731,000000,165.0000,169.7500,165.0000,169.5000,1344800,0
MONY.L,D,20070801,000000,167.0000,169.5000,165.5000,166.0000,1364200,0
MONY.L,D,20070802,000000,168.0000,168.0000,159.0000,159.0000,1680700,0
MONY.L,D,20070803,000000,162.0000,162.5000,159.5000,161.2500,1596400,0
MONY.L,D,20070806,000000,160.2500,162.0000,160.2500,160.7500,214100,0
MONY.L,D,20070807,000000,162.0000,162.0000,161.0000,161.5000,600200,0
MONY.L,D,20070808,000000,165.0000,166.0000,164.0000,164.7500,1229600,0
MONY.L,D,20070809,000000,164.7500,164.7500,162.0000,162.2500,597600,0
MONY.L,D,20070810,000000,162.0000,162.2500,160.0000,160.2500,1356100,0
MONY.L,D,20070813,000000,160.5000,163.0000,159.0000,160.5000,1317300,0
MONY.L,D,20070814,000000,163.0000,163.0000,159.0000,159.0000,178600,0
MONY.L,D,20070815,000000,159.0000,159.0000,148.7500,150.0000,940900,0
MONY.L,D,20070816,000000,150.0000,151.0000,145.0000,146.0000,1816500,0
MONY.L,D,20070817,000000,146.5000,146.7500,140.7500,146.7500,923000,0
MONY.L,D,20070820,000000,146.7500,149.5000,146.7500,148.0000,285200,0
MONY.L,D,20070821,000000,148.0000,149.7500,148.0000,149.0000,145300,0
MONY.L,D,20070822,000000,150.0000,150.0000,148.0000,149.5000,1600100,0
MONY.L,D,20070823,000000,149.2500,150.7500,149.2500,150.7500,2432600,0
MONY.L,D,20070824,000000,151.0000,154.2500,151.0000,154.0000,2656600,0
MONY.L,D,20070828,000000,152.0000,155.0000,149.2500,154.0000,549700,0
MONY.L,D,20070829,000000,153.0000,153.7500,153.0000,153.7500,1319500,0
